iter	Passed	Remaining
259	34709	98789
260	34822	98597
261	34936	98407
262	35045	98206
263	35137	97960
264	35359	98072
265	35530	98043
266	35672	97931
267	35780	97727
268	35882	97509
269	35994	97318
270	36115	97151
271	36234	96981
272	36353	96809
273	36483	96667
274	36756	96903
275	36983	97013
276	37118	96882
277	37225	96680
278	37326	96459
279	37435	96262
280	37557	96100
281	37686	95953
282	37976	96216
283	38100	96055
284	38207	95854
285	38307	95634
286	38420	95448
287	38534	95266
288	38652	95094
289	38767	94913
290	38895	94765
291	39040	94659
292	39291	94808
293	39446	94724
294	39562	94547
295	39682	94379
296	39786	94175
297	39895	93982
298	40086	93981
299	40218	93843
300	40401	93821
301	40628	93903
302	40740	93717
303	40849	93524
304	40989	93401
305	41112	93241
306	41241	93096
307	41354	92913
308	41470	92737
309	41669	92748
310	41916	92862
311	42033	92690
312	42154	92523
313	42267	92343
314	42382	92164
315	42512	92021
316	42631	91852
317	42737	91657
318	42862	91503
319	43140	91674
320	43273	91535
321	43383	91348
322	43503	91182
323	43620	91010
324	43746	90858
325	43861	90683
326	43991	90538
327	44118	90389
328	44398	90552
329	44529	90409
330	44636	90216
331	44736	90011
332	44843	89821
333	44942	89616
334	45038	89405
335	45147	89220
336	45243	89011
337	45347	88817
338	45634	88980
339	45762	88832
340	45887	88680
341	45999	88501
342	46100	88303
343	46217	88135
344	46350	87999
345	46458	87815
346	46571	87640
347	46728	87548
348	47024	87715
349	47176	87614
350	47299	87456
351	47427	87309
352	47547	87147
353	47681	87011
354	47811	86868
355	47923	86693
356	48217	86846
357	48330	86670
358	48536	86662
359	48656	86500
360	48763	86315
361	48884	86155
362	48998	85983
363	49113	85813
364	49255	85690
365	49555	85842
366	49700	85723
367	49819	85559
368	49940	85399
369	50063	85243
370	50198	85106
371	50325	84957
372	50434	84778
373	50574	84651
374	50854	84757
375	51013	84660
376	51123	84482
377	51243	84321
378	51366	84165
379	51489	84009
380	51601	83835
381	51715	83664
382	51829	83496
383	52131	83627
384	52261	83482
385	52377	83315
386	52497	83154
387	52628	83011
388	52763	82876
389	52881	82712
390	52995	82542
391	53124	82397
392	53398	82475
393	53521	82320
394	53638	82155
395	53760	81998
396	53879	81837
397	54002	81682
398	54136	81543
399	54259	81389
400	54385	81238
401	54684	81346
402	54836	81233
403	54944	81057
404	55057	80886
405	55173	80722
406	55317	80597
407	55433	80432
408	55555	80277
409	56383	81137
410	56648	81181
411	56770	81022
412	56885	80852
413	56992	80670
414	57111	80506
415	57229	80341
416	57356	80188
417	57490	80046
418	57714	80028
419	57960	80041
420	58115	79925
421	58242	79773
422	58369	79620
423	58464	79423
424	58597	79278
425	58724	79125
426	58850	78972
427	59168	79075
428	59306	78937
429	59426	78774
430	59595	78676
431	59721	78522
432	59864	78390
433	59989	78235
434	60126	78095
435	60457	78207
436	60612	78088
437	60733	77927
438	60861	77774
439	60998	77634
440	61126	77482
441	61252	77327
442	61385	77182
443	61521	77040
444	61813	77093
445	61982	76991
446	62093	76817
447	62220	76664
448	62347	76511
449	62479	76363
450	62604	76207
451	62706	76025
452	62860	75904
453	63130	75923
454	63271	75787
455	63395	75630
456	63619	75591
457	63770	75466
458	63897	75312
459	64007	75138
460	64205	75068
461	64478	75085
462	64610	74936
463	64741	74788
464	64863	74627
465	64980	74462
466	65115	74318
467	65236	74157
468	65355	73995
469	65699	74086
470	65840	73947
471	65978	73806
472	66093	73638
473	66193	73454
474	66334	73316
475	66449	73150
476	66564	72983
477	66682	72820
478	66901	72767
479	67106	72698
480	67228	72540
481	67360	72391
482	67472	72221
483	67579	72047
484	67697	71885
485	67815	71722
486	67939	71566
487	68128	71478
488	68373	71449
489	68502	71298
490	68619	71135
491	68725	70960
492	68841	70796
493	68962	70637
494	69081	70476
495	69194	70310
496	69317	70154
497	69624	70183
498	69769	70049
499	69892	69892
500	70015	69735
501	70132	69573
502	70241	69403
503	70367	69250
504	70479	69083
505	70612	68937
506	70921	68963
507	71045	68808
508	71217	68699
509	71327	68530
510	71441	68366
511	71569	68215
512	71696	68062
513	71821	67909
514	71987	67793
515	72275	67793
516	72406	67644
517	72516	67476
518	72635	67317
519	72740	67144
520	72858	66985
521	72982	66830
522	73085	66657
523	73187	66483
524	73497	66497
525	73653	66372
526	73759	66201
527	73864	66030
528	73974	65863
529	74091	65703
530	74210	65546
531	74318	65377
532	74432	65215
533	74625	65122
534	74850	65057
535	74973	64902
536	75098	64749
537	75233	64605
538	75342	64439
539	75453	64274
540	75567	64113
541	75674	63946
542	75765	63766
543	76076	63769
544	76198	63615
545	76326	63465
546	76442	63306
547	76553	63142
548	76705	63012
549	76811	62845
550	76928	62687
551	77038	62524
552	77263	62453
553	77522	62410
554	77722	62317
555	77843	62163
556	77953	61998
557	78076	61845
558	78200	61693
559	78306	61526
560	78513	61439
561	78753	61377
562	78870	61219
563	78981	61056
564	79094	60895
565	79200	60729
566	79327	60580
567	79434	60414
568	79549	60256
569	79649	60086
570	79945	60064
571	80073	59915
572	80199	59764
573	80310	59603
574	80424	59444
575	80555	59297
576	80671	59140
577	80785	58981
578	80897	58822
579	81113	58737
580	81379	58688
581	81519	58548
582	81637	58392
583	81754	58235
584	81866	58076
