iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
44	0.8733279226	0.5368356792	0.8733279226	0.8733279226	0.8310592408	0.8310592408	0.9201266825	0.9201266825
45	0.8731966819	0.5342696732	0.8731966819	0.8731966819	0.8308215848	0.8308215848	0.9201266825	0.9201266825
46	0.876788862	0.5317599649	0.876788862	0.876788862	0.8297848277	0.8297848277	0.9294378464	0.9294378464
47	0.8754624648	0.5293168742	0.8754624648	0.8754624648	0.8188209992	0.8188209992	0.9405225653	0.9405225653
48	0.8754495608	0.5268728069	0.8754495608	0.8754495608	0.8187984229	0.8187984229	0.9405225653	0.9405225653
49	0.8754495608	0.5245491672	0.8754495608	0.8754495608	0.8187984229	0.8187984229	0.9405225653	0.9405225653
50	0.875466136	0.5221457416	0.875466136	0.875466136	0.8188034188	0.8188034188	0.9405542359	0.9405542359
51	0.875466136	0.5198836291	0.875466136	0.875466136	0.8188034188	0.8188034188	0.9405542359	0.9405542359
52	0.875432985	0.5176531418	0.875432985	0.875432985	0.8187934267	0.8187934267	0.9404908947	0.9404908947
53	0.875466136	0.5154500404	0.875466136	0.875466136	0.8188034188	0.8188034188	0.9405542359	0.9405542359
54	0.8754200814	0.5131929579	0.8754200814	0.8754200814	0.8187708511	0.8187708511	0.9404908947	0.9404908947
55	0.8754366571	0.5109339044	0.8754366571	0.8754366571	0.8187758478	0.8187758478	0.9405225653	0.9405225653
56	0.8754532323	0.5086970236	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
57	0.8754366571	0.5064986021	0.8754366571	0.8754366571	0.8187758478	0.8187758478	0.9405225653	0.9405225653
58	0.8754366571	0.5044356947	0.8754366571	0.8754366571	0.8187758478	0.8187758478	0.9405225653	0.9405225653
59	0.8754698071	0.5022813799	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
60	0.8755029551	0.5001281272	0.8755029551	0.8755029551	0.8187958317	0.8187958317	0.9406492478	0.9406492478
61	0.8754863813	0.4977773318	0.8754863813	0.8754863813	0.8187908362	0.8187908362	0.9406175772	0.9406175772
62	0.8755029551	0.4957075243	0.8755029551	0.8755029551	0.8187958317	0.8187958317	0.9406492478	0.9406492478
63	0.8754863813	0.4936736481	0.8754863813	0.8754863813	0.8187908362	0.8187908362	0.9406175772	0.9406175772
64	0.8754698071	0.4916654031	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
65	0.8754698071	0.4892697374	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
66	0.8755029551	0.4873100766	0.8755029551	0.8755029551	0.8187958317	0.8187958317	0.9406492478	0.9406492478
67	0.8754698071	0.4853730577	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
68	0.8754698071	0.4834679696	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
69	0.8754863813	0.4814340109	0.8754863813	0.8754863813	0.8187908362	0.8187908362	0.9406175772	0.9406175772
70	0.8754698071	0.4795952331	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
71	0.8754698071	0.4777526667	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
72	0.8754698071	0.4759443196	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
73	0.8754698071	0.4740982855	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
74	0.8754863813	0.4723898092	0.8754863813	0.8754863813	0.8187908362	0.8187908362	0.9406175772	0.9406175772
75	0.8754532323	0.4706463831	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
76	0.8754532323	0.4690069229	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
77	0.8754532323	0.4673080693	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
78	0.8754698071	0.4657808971	0.8754698071	0.8754698071	0.8187858403	0.8187858403	0.9405859066	0.9405859066
79	0.8754532323	0.4641507062	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
80	0.8754532323	0.462585465	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
81	0.8754532323	0.4610727253	0.8754532323	0.8754532323	0.8187808442	0.8187808442	0.9405542359	0.9405542359
82	0.8755195284	0.4593877804	0.8755195284	0.8755195284	0.818800827	0.818800827	0.9406809184	0.9406809184
83	0.8753223406	0.457418748	0.8753223406	0.8753223406	0.8184799383	0.8184799383	0.9406492478	0.9406492478
84	0.8753002195	0.4557251673	0.8753002195	0.8753002195	0.818417282	0.818417282	0.9406809184	0.9406809184
85	0.8752744257	0.4542375976	0.8752744257	0.8752744257	0.8183721827	0.8183721827	0.9406809184	0.9406809184
86	0.8753241396	0.4527376795	0.8753241396	0.8753241396	0.8183871945	0.8183871945	0.9407759303	0.9407759303
87	0.8753241396	0.4509499807	0.8753241396	0.8753241396	0.8183871945	0.8183871945	0.9407759303	0.9407759303
88	0.8752744257	0.4493810086	0.8752744257	0.8752744257	0.8183721827	0.8183721827	0.9406809184	0.9406809184
89	0.8752744257	0.4477688184	0.8752744257	0.8752744257	0.8183721827	0.8183721827	0.9406809184	0.9406809184
90	0.8752744257	0.4462445357	0.8752744257	0.8752744257	0.8183721827	0.8183721827	0.9406809184	0.9406809184
91	0.8750975915	0.4447730414	0.8750975915	0.8750975915	0.8180391077	0.8180391077	0.9407125891	0.9407125891
92	0.8751473014	0.4433837969	0.8751473014	0.8751473014	0.8180541404	0.8180541404	0.940807601	0.940807601
93	0.8768568448	0.4417921362	0.8768568448	0.8768568448	0.8178653656	0.8178653656	0.9450197941	0.9450197941
94	0.8765713446	0.4402741866	0.8765713446	0.8765713446	0.8180570801	0.8180570801	0.944101346	0.944101346
95	0.8759010268	0.4388860957	0.8759010268	0.8759010268	0.8178172129	0.8178172129	0.9428661916	0.9428661916
96	0.8780874389	0.4374675874	0.8780874389	0.8780874389	0.8181818182	0.8181818182	0.9474584323	0.9474584323
97	0.8781733337	0.4360717513	0.8781733337	0.8781733337	0.8181892757	0.8181892757	0.9476484561	0.9476484561
98	0.8781733337	0.4346629179	0.8781733337	0.8781733337	0.8181892757	0.8181892757	0.9476484561	0.9476484561
99	0.877651999	0.4333556102	0.877651999	0.877651999	0.8180872612	0.8180872612	0.9465716548	0.9465716548
100	0.8782964735	0.4318156774	0.8782964735	0.8782964735	0.8183558497	0.8183558497	0.9477117973	0.9477117973
101	0.8782227179	0.4305540002	0.8782227179	0.8782227179	0.8182041888	0.8182041888	0.9477434679	0.9477434679
102	0.8782964735	0.42929275	0.8782964735	0.8782964735	0.8183558497	0.8183558497	0.9477117973	0.9477117973
103	0.8782964735	0.4280483688	0.8782964735	0.8782964735	0.8183558497	0.8183558497	0.9477117973	0.9477117973
104	0.8782835843	0.4268488595	0.8782835843	0.8782835843	0.8183334701	0.8183334701	0.9477117973	0.9477117973
105	0.8782800117	0.4256350176	0.8782800117	0.8782800117	0.818350882	0.818350882	0.9476801267	0.9476801267
106	0.8778474599	0.4242784084	0.8778474599	0.8778474599	0.818498028	0.818498028	0.9464766429	0.9464766429
107	0.8784218174	0.4228428434	0.8784218174	0.8784218174	0.818597144	0.818597144	0.9476801267	0.9476801267
108	0.8783165062	0.4218211178	0.8783165062	0.8783165062	0.8183434056	0.8183434056	0.9477751386	0.9477751386
109	0.8783165062	0.4205910601	0.8783165062	0.8783165062	0.8183434056	0.8183434056	0.9477751386	0.9477751386
110	0.8784152605	0.4194168882	0.8784152605	0.8784152605	0.8183732057	0.8183732057	0.9479651623	0.9479651623
111	0.8783165062	0.4182015222	0.8783165062	0.8783165062	0.8183434056	0.8183434056	0.9477751386	0.9477751386
112	0.8784317178	0.4167345126	0.8784317178	0.8784317178	0.8183781715	0.8183781715	0.9479968329	0.9479968329
113	0.8786953586	0.4153972465	0.8786953586	0.8786953586	0.8188832043	0.8188832043	0.9479334917	0.9479334917
114	0.8781868857	0.4141361858	0.8781868857	0.8781868857	0.8179532723	0.8179532723	0.9479968329	0.9479968329
115	0.8783543877	0.4128186303	0.8783543877	0.8783543877	0.8182439451	0.8182439451	0.9479968329	0.9479968329
116	0.8780967188	0.4117561412	0.8780967188	0.8780967188	0.8177968417	0.8177968417	0.9479968329	0.9479968329
117	0.8782183883	0.4105834062	0.8782183883	0.8782183883	0.8180551	0.8180551	0.9479334917	0.9479334917
118	0.8781868857	0.4094964297	0.8781868857	0.8781868857	0.8179532723	0.8179532723	0.9479968329	0.9479968329
119	0.8786816989	0.4082035695	0.8786816989	0.8786816989	0.8180105913	0.8180105913	0.9490736342	0.9490736342
120	0.8786816989	0.4067895665	0.8786816989	0.8786816989	0.8180105913	0.8180105913	0.9490736342	0.9490736342
121	0.8786816989	0.4055474987	0.8786816989	0.8786816989	0.8180105913	0.8180105913	0.9490736342	0.9490736342
122	0.8786688169	0.4043658103	0.8786688169	0.8786688169	0.8179882626	0.8179882626	0.9490736342	0.9490736342
123	0.8786688169	0.4031251336	0.8786688169	0.8786688169	0.8179882626	0.8179882626	0.9490736342	0.9490736342
124	0.8787016947	0.4020544011	0.8787016947	0.8787016947	0.8179981985	0.8179981985	0.9491369755	0.9491369755
125	0.8789358675	0.4008520641	0.8789358675	0.8789358675	0.818474817	0.818474817	0.9490419636	0.9490419636
126	0.8794646788	0.3996816776	0.8794646788	0.8794646788	0.8193924148	0.8193924148	0.9490419636	0.9490419636
127	0.8797803779	0.3985095265	0.8797803779	0.8797803779	0.8199879591	0.8199879591	0.9489786223	0.9489786223
128	0.8794517734	0.39758882	0.8794517734	0.8794517734	0.8193700098	0.8193700098	0.9490419636	0.9490419636
129	0.8794517734	0.3964124974	0.8794517734	0.8794517734	0.8193700098	0.8193700098	0.9490419636	0.9490419636
130	0.8797803779	0.3951648227	0.8797803779	0.8797803779	0.8199879591	0.8199879591	0.9489786223	0.9489786223
131	0.8797803779	0.3940483689	0.8797803779	0.8797803779	0.8199879591	0.8199879591	0.9489786223	0.9489786223
132	0.880109272	0.3928402473	0.880109272	0.880109272	0.8206069238	0.8206069238	0.9489152811	0.9489152811
133	0.8802350349	0.3919948402	0.8802350349	0.8802350349	0.8208493151	0.8208493151	0.9488836105	0.9488836105
134	0.8801257197	0.3909295897	0.8801257197	0.8801257197	0.8206118369	0.8206118369	0.9489469517	0.9489469517
135	0.8801550934	0.3899635928	0.8801550934	0.8801550934	0.8206392244	0.8206392244	0.9489786223	0.9489786223
136	0.8801421669	0.3890499544	0.8801421669	0.8801421669	0.8206167497	0.8206167497	0.9489786223	0.9489786223
137	0.8848617542	0.3878681138	0.8848617542	0.8848617542	0.8302426295	0.8302426295	0.9471733967	0.9471733967
138	0.8844210713	0.3870532586	0.8844210713	0.8844210713	0.8287881724	0.8287881724	0.9480601742	0.9480601742
139	0.885064445	0.3861326755	0.885064445	0.885064445	0.8306482973	0.8306482973	0.9471100554	0.9471100554
140	0.885064445	0.3852258178	0.885064445	0.885064445	0.8306482973	0.8306482973	0.9471100554	0.9471100554
141	0.8850775423	0.3842625738	0.8850775423	0.8850775423	0.8306713702	0.8306713702	0.9471100554	0.9471100554
142	0.8850775423	0.383236142	0.8850775423	0.8850775423	0.8306713702	0.8306713702	0.9471100554	0.9471100554
143	0.8850974415	0.3822279299	0.8850974415	0.8850974415	0.8306577047	0.8306577047	0.9471733967	0.9471733967
144	0.885321576	0.3812768773	0.885321576	0.885321576	0.8307602599	0.8307602599	0.9475534442	0.9475534442
145	0.8854195954	0.3803121981	0.8854195954	0.8854195954	0.8309816121	0.8309816121	0.9474901029	0.9474901029
146	0.8854360887	0.3794313421	0.8854360887	0.8854360887	0.8309863067	0.8309863067	0.9475217736	0.9475217736
147	0.8854195954	0.3784647231	0.8854195954	0.8854195954	0.8309816121	0.8309816121	0.9474901029	0.9474901029
148	0.8895547307	0.3774787644	0.8895547307	0.8895547307	0.8402895122	0.8402895122	0.9449564529	0.9449564529
149	0.8894519547	0.3767175422	0.8894519547	0.8894519547	0.8400810856	0.8400810856	0.9449881235	0.9449881235
150	0.8895712838	0.3757045774	0.8895712838	0.8895712838	0.84029401	0.84029401	0.9449881235	0.9449881235
151	0.8895182447	0.3749148273	0.8895182447	0.8895182447	0.8401993636	0.8401993636	0.9449881235	0.9449881235
152	0.8895547307	0.3739288831	0.8895547307	0.8895547307	0.8402895122	0.8402895122	0.9449564529	0.9449564529
153	0.8895381772	0.3730050586	0.8895381772	0.8895381772	0.8402850142	0.8402850142	0.9449247823	0.9449247823
154	0.8897472224	0.3722998511	0.8897472224	0.8897472224	0.84078354	0.84078354	0.9447664291	0.9447664291
155	0.8897604915	0.3715454814	0.8897604915	0.8897604915	0.8408072381	0.8408072381	0.9447664291	0.9447664291
156	0.889787031	0.3704992689	0.889787031	0.889787031	0.8408546382	0.8408546382	0.9447664291	0.9447664291
157	0.8929603185	0.3696084384	0.8929603185	0.8929603185	0.8466167121	0.8466167121	0.9446714173	0.9446714173
158	0.892973685	0.3687382947	0.892973685	0.892973685	0.8466407425	0.8466407425	0.9446714173	0.9446714173
159	0.8929870519	0.3677955645	0.8929870519	0.8929870519	0.8466647743	0.8466647743	0.9446714173	0.9446714173
160	0.8929870519	0.3670072185	0.8929870519	0.8929870519	0.8466647743	0.8466647743	0.9446714173	0.9446714173
161	0.8929704808	0.3662726161	0.8929704808	0.8929704808	0.8466604218	0.8466604218	0.9446397466	0.9446397466
162	0.8929870519	0.3655251584	0.8929870519	0.8929870519	0.8466647743	0.8466647743	0.9446714173	0.9446714173
163	0.8929870519	0.3647993706	0.8929870519	0.8929870519	0.8466647743	0.8466647743	0.9446714173	0.9446714173
164	0.8930373209	0.3639797674	0.8930373209	0.8930373209	0.8467806041	0.8467806041	0.9446397466	0.9446397466
165	0.8930137868	0.3632176966	0.8930137868	0.8930137868	0.8467128421	0.8467128421	0.9446714173	0.9446714173
166	0.8930137868	0.3624758514	0.8930137868	0.8930137868	0.8467128421	0.8467128421	0.9446714173	0.9446714173
167	0.8930506901	0.3616862305	0.8930506901	0.8930506901	0.8468046447	0.8468046447	0.9446397466	0.9446397466
168	0.8957610182	0.3608468139	0.8957610182	0.8957610182	0.8522330874	0.8522330874	0.9439746635	0.9439746635
169	0.8943657746	0.3601597254	0.8943657746	0.8943657746	0.8495824902	0.8495824902	0.9441330166	0.9441330166
170	0.8974478798	0.3593384399	0.8974478798	0.8974478798	0.8563086129	0.8563086129	0.9427395091	0.9427395091
171	0.8974915581	0.358388282	0.8974915581	0.8974915581	0.8563620149	0.8563620149	0.9427711797	0.9427711797
172	0.8982422141	0.3577065436	0.8982422141	0.8982422141	0.8604745605	0.8604745605	0.9394774347	0.9394774347
173	0.898255814	0.3569740554	0.898255814	0.898255814	0.8604995214	0.8604995214	0.9394774347	0.9394774347
174	0.8983238193	0.3563046395	0.8983238193	0.8983238193	0.8606243472	0.8606243472	0.9394774347	0.9394774347
175	0.8985129774	0.3554899861	0.8985129774	0.8985129774	0.8608652758	0.8608652758	0.9396041172	0.9396041172
176	0.8985129774	0.3546781384	0.8985129774	0.8985129774	0.8608652758	0.8608652758	0.9396041172	0.9396041172
177	0.8986973644	0.3540476436	0.8986973644	0.8986973644	0.8612570765	0.8612570765	0.9395407759	0.9395407759
178	0.8985779407	0.3534618077	0.8985779407	0.8985779407	0.8610111446	0.8610111446	0.9395724466	0.9395724466
179	0.8984962975	0.3528027147	0.8984962975	0.8984962975	0.8608612385	0.8608612385	0.9395724466	0.9395724466
180	0.9001411165	0.3521617009	0.9001411165	0.9001411165	0.8640468422	0.8640468422	0.9393824228	0.9393824228
181	0.8986942955	0.351527123	0.8986942955	0.8986942955	0.8612780536	0.8612780536	0.9395091053	0.9395091053
182	0.9001380859	0.3507878491	0.9001380859	0.9001380859	0.8640680534	0.8640680534	0.9393507522	0.9393507522
183	0.9033969629	0.3500523992	0.9033969629	0.9033969629	0.8710199042	0.8710199042	0.9382739509	0.9382739509
184	0.9003278888	0.3495174997	0.9003278888	0.9003278888	0.8645520539	0.8645520539	0.939192399	0.939192399
185	0.9033969629	0.3489266422	0.9033969629	0.9033969629	0.8710199042	0.8710199042	0.9382739509	0.9382739509
186	0.903380243	0.3483270345	0.903380243	0.903380243	0.871016112	0.871016112	0.9382422803	0.9382422803
187	0.9031196685	0.3478128973	0.9031196685	0.9031196685	0.8700143809	0.8700143809	0.9388440222	0.9388440222
188	0.9001107689	0.3472196249	0.9001107689	0.9001107689	0.8640177115	0.8640177115	0.9393507522	0.9393507522
189	0.9001244272	0.3465358295	0.9001244272	0.9001244272	0.8640428817	0.8640428817	0.9393507522	0.9393507522
190	0.903380243	0.3459129664	0.903380243	0.903380243	0.871016112	0.871016112	0.9382422803	0.9382422803
191	0.9033969629	0.3453410611	0.9033969629	0.9033969629	0.8710199042	0.8710199042	0.9382739509	0.9382739509
192	0.9034245113	0.3447598059	0.9034245113	0.9034245113	0.871071124	0.871071124	0.9382739509	0.9382739509
193	0.9034274562	0.3440681063	0.9034274562	0.9034274562	0.8710493047	0.8710493047	0.9383056215	0.9383056215
194	0.9034245113	0.3433935909	0.9034245113	0.9034245113	0.871071124	0.871071124	0.9382739509	0.9382739509
195	0.9034550056	0.342929161	0.9034550056	0.9034550056	0.8711005263	0.8711005263	0.9383056215	0.9383056215
196	0.9034550056	0.3423550254	0.9034550056	0.9034550056	0.8711005263	0.8711005263	0.9383056215	0.9383056215
197	0.9036892434	0.3417313696	0.9036892434	0.9036892434	0.8715361534	0.8715361534	0.9383056215	0.9383056215
198	0.903752288	0.3411876685	0.903752288	0.903752288	0.8717081065	0.8717081065	0.9382422803	0.9382422803
199	0.9037385031	0.3406139575	0.9037385031	0.9037385031	0.8716824575	0.8716824575	0.9382422803	0.9382422803
200	0.903769009	0.340041391	0.903769009	0.903769009	0.8717118814	0.8717118814	0.9382739509	0.9382739509
201	0.903769009	0.3395069471	0.903769009	0.903769009	0.8717118814	0.8717118814	0.9382739509	0.9382739509
202	0.903799515	0.3389892238	0.903799515	0.903799515	0.8717413052	0.8717413052	0.9383056215	0.9383056215
203	0.9037827944	0.3384835529	0.9037827944	0.9037827944	0.8717375313	0.8717375313	0.9382739509	0.9382739509
204	0.9037827944	0.3379043863	0.9037827944	0.9037827944	0.8717375313	0.8717375313	0.9382739509	0.9382739509
205	0.9037827944	0.3372601022	0.9037827944	0.9037827944	0.8717375313	0.8717375313	0.9382739509	0.9382739509
206	0.9038103664	0.3366779077	0.9038103664	0.9038103664	0.8717888356	0.8717888356	0.9382739509	0.9382739509
207	0.9038103664	0.3361942259	0.9038103664	0.9038103664	0.8717888356	0.8717888356	0.9382739509	0.9382739509
208	0.9039206712	0.3355730389	0.9039206712	0.9039206712	0.8719941133	0.8719941133	0.9382739509	0.9382739509
209	0.9039206712	0.3350282672	0.9039206712	0.9039206712	0.8719941133	0.8719941133	0.9382739509	0.9382739509
210	0.9040418682	0.334578864	0.9040418682	0.9040418682	0.8722470851	0.8722470851	0.9382422803	0.9382422803
211	0.9039206712	0.3340776933	0.9039206712	0.9039206712	0.8719941133	0.8719941133	0.9382739509	0.9382739509
212	0.9039206712	0.3336189771	0.9039206712	0.9039206712	0.8719941133	0.8719941133	0.9382739509	0.9382739509
213	0.9039206712	0.3330957299	0.9039206712	0.9039206712	0.8719941133	0.8719941133	0.9382739509	0.9382739509
214	0.9040418682	0.3326043437	0.9040418682	0.9040418682	0.8722470851	0.8722470851	0.9382422803	0.9382422803
215	0.9040970474	0.3321950035	0.9040970474	0.9040970474	0.8723498233	0.8723498233	0.9382422803	0.9382422803
216	0.904083252	0.331650743	0.904083252	0.904083252	0.8723241365	0.8723241365	0.9382422803	0.9382422803
217	0.9042321017	0.3311646387	0.9042321017	0.9042321017	0.8726287263	0.8726287263	0.9382106097	0.9382106097
218	0.9042735043	0.3306036407	0.9042735043	0.9042735043	0.8727058477	0.8727058477	0.9382106097	0.9382106097
219	0.9043011081	0.3299482621	0.9043011081	0.9043011081	0.8727572695	0.8727572695	0.9382106097	0.9382106097
220	0.904342517	0.3294663935	0.904342517	0.904342517	0.8728344137	0.8728344137	0.9382106097	0.9382106097
221	0.904370125	0.3289798268	0.904370125	0.904370125	0.8728858507	0.8728858507	0.9382106097	0.9382106097
222	0.904370125	0.3283359828	0.904370125	0.904370125	0.8728858507	0.8728858507	0.9382106097	0.9382106097
223	0.9043149106	0.3277013937	0.9043149106	0.9043149106	0.8727829827	0.8727829827	0.9382106097	0.9382106097
224	0.9044638495	0.3273208499	0.9044638495	0.9044638495	0.8730879189	0.8730879189	0.938178939	0.938178939
225	0.9044638495	0.3267577303	0.9044638495	0.9044638495	0.8730879189	0.8730879189	0.938178939	0.938178939
226	0.9044638495	0.3262490398	0.9044638495	0.9044638495	0.8730879189	0.8730879189	0.938178939	0.938178939
227	0.9044638495	0.3258637442	0.9044638495	0.9044638495	0.8730879189	0.8730879189	0.938178939	0.938178939
228	0.9044638495	0.3253809302	0.9044638495	0.9044638495	0.8730879189	0.8730879189	0.938178939	0.938178939
229	0.9042183017	0.3248785967	0.9042183017	0.9042183017	0.8726030222	0.8726030222	0.9382106097	0.9382106097
230	0.9044638495	0.3244867499	0.9044638495	0.9044638495	0.8730879189	0.8730879189	0.938178939	0.938178939
231	0.9046375617	0.3240298108	0.9046375617	0.9046375617	0.8734666195	0.8734666195	0.9381155978	0.9381155978
232	0.9046375617	0.3236062188	0.9046375617	0.9046375617	0.8734666195	0.8734666195	0.9381155978	0.9381155978
233	0.9046513759	0.3232273834	0.9046513759	0.9046513759	0.8734923771	0.8734923771	0.9381155978	0.9381155978
234	0.9046513759	0.3228387529	0.9046513759	0.9046513759	0.8734923771	0.8734923771	0.9381155978	0.9381155978
235	0.9048033601	0.3224874097	0.9048033601	0.9048033601	0.8737758112	0.8737758112	0.9381155978	0.9381155978
236	0.9086717994	0.3220624804	0.9086717994	0.9086717994	0.8825900054	0.8825900054	0.9363420428	0.9363420428
237	0.9086717994	0.3216576223	0.9086717994	0.9086717994	0.8825900054	0.8825900054	0.9363420428	0.9363420428
238	0.9086717994	0.3211975138	0.9086717994	0.9086717994	0.8825900054	0.8825900054	0.9363420428	0.9363420428
239	0.9086689923	0.3207510355	0.9086689923	0.9086689923	0.8826128493	0.8826128493	0.9363103721	0.9363103721
240	0.9086857635	0.320203922	0.9086857635	0.9086857635	0.8826163537	0.8826163537	0.9363420428	0.9363420428
