iter	Passed	Remaining
170	18966	91947
171	19107	91980
172	19221	91886
173	19334	91784
174	19441	91654
175	19546	91512
176	19661	91419
177	19761	91257
178	19872	91147
179	19981	91027
180	20088	90897
181	20200	90790
182	20324	90738
183	20426	90586
184	20526	90427
185	20668	90450
186	20780	90344
187	20902	90278
188	21008	90146
189	21136	90109
190	21263	90062
191	21417	90133
192	21577	90222
193	21722	90249
194	21842	90170
195	21966	90106
196	22084	90018
197	22196	89905
198	22314	89818
199	22431	89724
200	22539	89599
201	22660	89519
202	22787	89465
203	22920	89434
204	23039	89347
205	23156	89254
206	23282	89191
207	23412	89147
208	23530	89054
209	23643	88944
210	23751	88814
211	23875	88744
212	24004	88693
213	24124	88607
214	24247	88530
215	24369	88453
216	24487	88356
217	24620	88317
218	24760	88299
219	24894	88262
220	25009	88153
221	25104	87980
222	25219	87871
223	25342	87794
224	25475	87749
225	25588	87636
226	25705	87534
227	25818	87419
228	25956	87389
229	26068	87273
230	26185	87170
231	26294	87042
232	26422	86978
233	26543	86891
234	26657	86779
235	26771	86668
236	26891	86575
237	27031	86545
238	27151	86452
239	27269	86353
240	27382	86236
241	27562	86331
242	27682	86238
243	27791	86107
244	27897	85968
245	28023	85891
246	28130	85757
247	28242	85639
248	28352	85512
249	28459	85378
250	28576	85273
251	28697	85180
252	28813	85074
253	28938	84993
254	29072	84936
255	29188	84828
256	29290	84681
257	29393	84534
258	29492	84378
259	29594	84230
260	29710	84123
261	29825	84012
262	29931	83876
263	30074	83843
264	30175	83693
265	30288	83578
266	30393	83441
267	30503	83316
268	30610	83182
269	30736	83103
270	30857	83007
271	30966	82881
272	31075	82754
273	31222	82729
274	31352	82657
275	31476	82567
276	31611	82508
277	31734	82418
278	31852	82315
279	31963	82192
280	32084	82095
281	32220	82036
282	32352	81966
283	32466	81852
284	32587	81755
285	32701	81640
286	32817	81528
287	32948	81455
288	33062	81341
289	33175	81223
290	33324	81191
291	33427	81049
292	33538	80926
293	33653	80813
294	33776	80719
295	33877	80572
296	34001	80481
297	34110	80355
298	34234	80263
299	34375	80209
300	34488	80091
301	34614	80002
302	34732	79895
303	34848	79785
304	34967	79680
305	35079	79560
306	35190	79436
307	35319	79353
308	35461	79300
309	35582	79199
310	35701	79095
311	35824	78997
312	35945	78896
313	36071	78805
314	36187	78692
315	36295	78564
316	36440	78512
317	36558	78405
318	36668	78279
319	36775	78148
320	36910	78076
321	37026	77962
322	37148	77861
323	37270	77761
324	37405	77688
325	37531	77596
326	37633	77452
327	37751	77345
328	37867	77232
329	37979	77110
330	38090	76987
331	38215	76891
332	38336	76788
333	38506	76782
334	38610	76645
335	38718	76514
336	38839	76411
337	38951	76288
338	39077	76195
339	39187	76069
340	39316	75980
341	39433	75868
342	39564	75784
343	39722	75750
344	39772	75510
345	39900	75419
346	40020	75313
347	40144	75213
348	40268	75113
349	40373	74978
350	40473	74835
351	40580	74705
352	40746	74682
353	40857	74559
354	40973	74444
355	41096	74343
356	41222	74247
357	41335	74126
358	41443	73998
359	41565	73894
360	41665	73751
361	41793	73658
362	41907	73540
363	42027	73432
364	42148	73327
365	42263	73210
366	42381	73098
367	42495	72980
368	42610	72865
369	42726	72750
370	42877	72694
371	42994	72582
372	43103	72456
373	43214	72331
374	43342	72237
375	43464	72133
376	43582	72021
377	43678	71873
378	43809	71782
379	43971	71743
380	44095	71640
381	44208	71521
382	44318	71396
383	44440	71290
384	44562	71183
385	44671	71058
386	44791	70948
387	44939	70884
388	45056	70769
389	45169	70649
390	45290	70541
391	45416	70441
392	45541	70340
393	45677	70255
394	45786	70129
395	45895	70001
396	46042	69933
397	46165	69828
398	46280	69710
399	46394	69591
400	46574	69570
401	46708	69482
402	46825	69366
403	46948	69260
404	47117	69221
405	47226	69095
406	47340	68975
407	47444	68840
408	47565	68732
409	47683	68618
410	47796	68496
411	47922	68394
412	48041	68281
413	48173	68187
414	48306	68094
415	48437	67998
416	48555	67885
417	48689	67792
418	48798	67665
419	48910	67542
420	49020	67417
421	49162	67336
422	49282	67224
423	49386	67090
424	49505	66978
425	49623	66863
426	49754	66766
427	49869	66648
428	49990	66536
429	50108	66422
430	50250	66340
431	50372	66230
432	50507	66138
433	50627	66026
434	50747	65913
435	50871	65806
436	50993	65696
437	51108	65577
438	51243	65484
439	51418	65442
440	51540	65331
441	51660	65218
442	51782	65108
443	51914	65009
444	52038	64901
445	52167	64799
446	52273	64669
447	52415	64583
448	52554	64493
449	52682	64389
450	52804	64279
451	52930	64172
452	53056	64066
453	53177	63953
454	53290	63831
455	53447	63761
456	53562	63642
457	53685	63531
458	53794	63404
459	53907	63282
460	54040	63184
461	54169	63080
462	54296	62974
463	54423	62868
464	54569	62784
465	54688	62668
466	54806	62552
467	54929	62440
468	55061	62340
469	55177	62221
470	55309	62120
471	55445	62023
472	55585	61930
473	55701	61812
474	55818	61693
475	55936	61576
476	56069	61476
477	56206	61380
478	56321	61259
479	56430	61132
480	56567	61036
481	56724	60960
482	56890	60895
483	57019	60788
484	57153	60688
485	57275	60575
486	57386	60450
487	57503	60331
488	57643	60236
489	57779	60138
490	57890	60012
491	57997	59883
492	58103	59753
493	58270	59685
494	58398	59578
495	58519	59463
496	58636	59344
497	58797	59270
498	58915	59151
499	59032	59032
500	59151	58915
501	59265	58793
502	59377	58669
503	59492	58547
504	59631	58450
505	59748	58331
506	59887	58233
507	60005	58115
508	60124	57997
509	60246	57884
510	60372	57772
511	60509	57673
512	60633	57560
513	60752	57443
514	60903	57355
515	61015	57231
516	61146	57125
517	61267	57009
518	61386	56891
519	61497	56766
520	61603	56637
521	61718	56516
522	61833	56394
523	61990	56311
524	62102	56188
525	62218	56067
526	62340	55952
527	62460	55835
528	62590	55727
529	62693	55595
530	62800	55467
531	62918	55349
532	63070	55260
533	63193	55146
534	63294	55012
535	63407	54890
536	63538	54782
537	63652	54660
538	63757	54531
539	63871	54409
540	63993	54294
541	64141	54200
542	64249	54073
543	64367	53955
544	64478	53830
545	64606	53720
546	64730	53606
547	64848	53487
548	64954	53359
549	65079	53247
550	65229	53154
551	65354	53041
552	65475	52925
553	65579	52795
554	65692	52672
555	65806	52550
556	65907	52418
557	66022	52297
558	66140	52179
559	66296	52089
560	66434	51986
561	66550	51866
562	66679	51756
563	66855	51682
564	66961	51554
565	67076	51433
566	67179	51303
567	67313	51196
568	67416	51066
569	67531	50944
570	67642	50821
571	67762	50703
572	67884	50587
573	67998	50465
574	68111	50343
575	68226	50222
576	68383	50132
577	68483	50000
578	68598	49879
579	68713	49758
580	68839	49644
581	68956	49525
582	69075	49407
583	69200	49293
584	69326	49180
585	69494	49096
586	69612	48977
587	69725	48854
588	69845	48737
589	69962	48617
590	70067	48490
591	70180	48367
592	70287	48241
593	70391	48112
594	70558	48026
595	70686	47915
596	70795	47789
597	70907	47666
598	71030	47551
599	71151	47434
600	71267	47313
601	71392	47199
602	71558	47112
603	71692	47003
604	71813	46886
605	71922	46761
606	72048	46647
607	72177	46535
608	72290	46412
609	72396	46286
610	72511	46165
611	72697	46089
612	72814	45969
613	72919	45842
614	73028	45716
615	73162	45608
616	73277	45486
617	73397	45368
618	73514	45248
619	73628	45127
620	73779	45028
621	73903	44912
622	74013	44788
623	74121	44663
624	74245	44547
625	74358	44425
626	74466	44299
627	74593	44186
628	74708	44064
629	74862	43967
630	74963	43837
631	75073	43713
632	75195	43596
633	75321	43482
634	75429	43357
635	75556	43243
636	75682	43128
637	75815	43017
638	75975	42921
639	76100	42806
640	76227	42691
641	76349	42574
642	76465	42454
643	76574	42329
644	76681	42204
645	76803	42087
646	77584	42329
647	77705	42210
648	77821	42088
649	77935	41965
650	78049	41841
651	78149	41711
652	78263	41588
653	78366	41460
654	78483	41338
655	78647	41242
656	78779	41128
657	78890	41004
658	79015	40886
659	79114	40756
660	79222	40629
661	79344	40511
662	79462	40390
663	79583	40271
664	79785	40192
665	79911	40075
666	80028	39954
667	80139	39829
668	80262	39711
669	80381	39590
670	80500	39470
671	80617	39349
672	80773	39246
673	80893	39126
674	81009	39004
675	81135	38887
676	81252	38766
677	81396	38657
678	81508	38533
679	81630	38414
680	81735	38287
681	81895	38185
682	82001	38059
683	82103	37931
684	82221	37809
685	82346	37692
686	82464	37571
687	82577	37447
688	82687	37323
689	82797	37199
690	82956	37096
691	83061	36969
692	83183	36850
693	83297	36727
694	83418	36608
695	83534	36486
696	83634	36357
697	83737	36230
698	83856	36109
699	84023	36010
700	84134	35886
701	84250	35764
702	84358	35639
703	84474	35517
704	84587	35394
705	84704	35273
706	84824	35153
707	84932	35028
708	85101	34928
709	85216	34806
710	85329	34683
711	85435	34558
712	85546	34434
713	85656	34310
714	85783	34193
715	85894	34069
716	86017	33951
717	86168	33843
718	86271	33716
719	86384	33593
720	86490	33468
721	86602	33345
722	86727	33227
723	86833	33102
724	86948	32980
725	87072	32861
726	87171	32734
727	87333	32629
728	87447	32507
729	87559	32385
730	87681	32265
731	87805	32147
732	87879	32010
733	88000	31891
734	88113	31768
735	88225	31646
736	88382	31539
737	88497	31417
738	88612	31296
739	88735	31177
740	88855	31057
741	88978	30938
742	89082	30813
743	89190	30689
744	89303	30566
745	89476	30465
746	89583	30340
747	89697	30218
748	89807	30095
749	89926	29975
750	90044	29855
751	90161	29734
752	90278	29613
753	90452	29511
754	90566	29389
755	90672	29264
756	90785	29142
757	90895	29019
758	91008	28897
759	91126	28776
760	91242	28655
761	91357	28534
762	91460	28409
763	91638	28307
764	91753	28185
765	91872	28065
766	91992	27945
767	92142	27834
768	92272	27717
769	92387	27596
770	92503	27474
771	92679	27371
772	92779	27245
773	92889	27122
774	93011	27003
775	93125	26881
776	93230	26757
777	93350	26637
778	93477	26519
779	93587	26396
780	93758	26290
781	93876	26170
782	93991	26048
783	94090	25922
784	94209	25802
785	94322	25680
786	94435	25558
787	94539	25434
788	94650	25312
789	94773	25193
790	94929	25082
791	95051	24963
792	95149	24837
793	95255	24713
794	95359	24589
795	95450	24462
796	95555	24338
797	95655	24213
798	95776	24093
799	95956	23989
800	96077	23869
801	96188	23747
802	96290	23623
803	96424	23506
804	96533	23383
805	96652	23263
806	96766	23142
807	96868	23018
808	97034	22909
809	97157	22789
810	97261	22666
811	97399	22550
812	97519	22430
813	97633	22309
814	97754	22189
815	97868	22068
816	97986	21948
817	98150	21837
818	98247	21712
819	98363	21591
820	98476	21470
821	98596	21350
822	98714	21230
823	98807	21104
824	98922	20983
825	99041	20863
826	99211	20753
827	99328	20633
828	99444	20512
829	99559	20391
830	99676	20271
831	99810	20154
832	99922	20032
833	100039	19911
834	100151	19790
835	100320	19680
836	100447	19561
837	100552	19438
838	100671	19318
839	100792	19198
840	100902	19076
841	100953	18943
842	101058	18821
843	101156	18697
844	101318	18585
845	101456	18468
846	101563	18346
847	101672	18224
848	101776	18101
849	101904	17983
850	102005	17859
851	102106	17736
852	102225	17616
853	102358	17499
854	102539	17389
855	102664	17270
856	102787	17151
857	102903	17030
858	103076	16919
859	103207	16801
860	103335	16682
861	103453	16562
862	103619	16449
863	103732	16328
864	103847	16207
865	103966	16087
866	104083	15966
867	104195	15845
868	104305	15723
869	104420	15603
870	104533	15482
871	104699	15368
872	104812	15247
873	104928	15126
874	105040	15005
875	105163	14886
876	105287	14766
877	105390	14644
878	105501	14523
879	105602	14400
880	105763	14285
881	105870	14164
882	105979	14042
883	106084	13920
884	106195	13799
885	106311	13678
886	106415	13556
887	106515	13434
888	106634	13314
889	106809	13201
890	106928	13081
891	107043	12960
892	107171	12841
893	107307	12723
894	107434	12604
895	107575	12486
896	107685	12365
897	107796	12244
898	107992	12132
899	108116	12012
900	108235	11892
901	108343	11771
902	108469	11651
903	108574	11530
904	108675	11407
905	108786	11286
906	108897	11165
907	109063	11050
908	109182	10930
909	109303	10810
910	109419	10689
911	109533	10568
912	109692	10452
913	109808	10332
914	109918	10210
915	110078	10094
916	110180	9972
917	110285	9851
918	110408	9731
919	110529	9611
920	110651	9491
921	110761	9370
922	110885	9250
923	111003	9130
924	111109	9008
925	111281	8892
926	111383	8771
927	111489	8650
928	111606	8529
929	111709	8408
930	111837	8288
931	111948	8167
932	112060	8047
933	112186	7927
934	112362	7811
935	112464	7689
936	112576	7569
937	112684	7448
938	112809	7328
939	112933	7208
940	113039	7087
941	113150	6966
942	113261	6846
943	113457	6730
944	113691	6616
945	113814	6496
946	113938	6376
947	114062	6256
948	114173	6135
949	114289	6015
950	114402	5894
951	114581	5777
952	114680	5655
953	114803	5535
954	114915	5414
955	115024	5294
956	115140	5173
957	115190	5050
958	115280	4928
959	115391	4807
960	115509	4687
961	115669	4569
962	115780	4448
963	115892	4327
964	115990	4206
965	116112	4086
966	116277	3968
967	116382	3847
968	116487	3726
969	116581	3605
970	116757	3487
971	116889	3367
972	117003	3246
973	117119	3126
974	117224	3005
975	117348	2885
976	117460	2765
977	117573	2644
978	117708	2524
979	117863	2405
980	117974	2284
981	118086	2164
982	118211	2044
983	118348	1924
984	118475	1804
985	118595	1683
986	118717	1563
987	118898	1444
988	119008	1323
989	119116	1203
990	119219	1082
991	119337	962
992	119462	842
993	119568	721
994	119685	601
995	119804	481
996	119920	360
997	120099	240
998	120240	120
999	120360	0
