iter	Passed	Remaining
399	51692	77538
400	51796	77371
401	51902	77207
402	52015	77055
403	52272	77114
404	52483	77105
405	52617	76982
406	52718	76811
407	52825	76648
408	52946	76507
409	53057	76351
410	53161	76184
411	53310	76084
412	54280	77148
413	54412	77018
414	54528	76865
415	54670	76748
416	54793	76606
417	54916	76463
418	55037	76317
419	55157	76170
420	55403	76196
421	55548	76082
422	55660	75924
423	55776	75771
424	55899	75628
425	56026	75491
426	56140	75336
427	56254	75181
428	56379	75041
429	56627	75064
430	56732	74896
431	56845	74741
432	56956	74582
433	57071	74429
434	57204	74299
435	57325	74154
436	57435	73995
437	57547	73839
438	57804	73868
439	57922	73718
440	58029	73556
441	58139	73397
442	58240	73228
443	58345	73063
444	58460	72911
445	58563	72744
446	58681	72596
447	58819	72474
448	59087	72510
449	59253	72420
450	59368	72269
451	59482	72116
452	59590	71955
453	59721	71823
454	59833	71669
455	59950	71519
456	60121	71435
457	60318	71381
458	60431	71227
459	60565	71098
460	60669	70934
461	60782	70781
462	60902	70636
463	61007	70474
464	61127	70329
465	61265	70206
466	61531	70227
467	61649	70080
468	61779	69945
469	61897	69798
470	62030	69668
471	62161	69536
472	62283	69394
473	62403	69249
474	62567	69153
475	62796	69129
476	62914	68981
477	63034	68836
478	63143	68679
479	63280	68553
480	63403	68412
481	63517	68261
482	63636	68115
483	63883	68107
484	64094	68059
485	64280	67984
486	64396	67834
487	64522	67695
488	64641	67549
489	64757	67400
490	64858	67235
491	65118	67236
492	65239	67092
493	65347	66935
494	65461	66784
495	65580	66638
496	65688	66481
497	65799	66328
498	65906	66170
499	66044	66044
500	66168	65904
501	66414	65884
502	66533	65740
503	66649	65591
504	66770	65448
505	66869	65283
506	66990	65140
507	67113	64999
508	67223	64846
509	67346	64705
510	67591	64681
511	67703	64530
512	67822	64385
513	67937	64237
514	68044	64080
515	68157	63930
516	68270	63780
517	68374	63623
518	68490	63475
519	68741	63453
520	68898	63344
521	69079	63257
522	69188	63103
523	69300	62952
524	69413	62802
525	69528	62654
526	69634	62498
527	69771	62371
528	69996	62322
529	70105	62169
530	70228	62028
531	70332	61871
532	70448	61725
533	70569	61583
534	70688	61439
535	70803	61292
536	70918	61145
537	71178	61123
538	71304	60985
539	71422	60841
540	71539	60696
541	71647	60543
542	71752	60388
543	71873	60247
544	71971	60086
545	72077	59932
546	72197	59790
547	72451	59758
548	72566	59613
549	72672	59459
550	72780	59307
551	72893	59159
552	73003	59010
553	73124	58868
554	73249	58731
555	73371	58591
556	73633	58563
557	73798	58456
558	73915	58312
559	74014	58154
560	74131	58010
561	74260	57875
562	74372	57728
563	74488	57583
564	74699	57511
565	74899	57431
566	75007	57280
567	75118	57132
568	75223	56979
569	75327	56826
570	75454	56690
571	75578	56551
572	75698	56410
573	75819	56270
574	76078	56232
575	76338	56193
576	76449	56045
577	76568	55903
578	76690	55763
579	76814	55624
580	76920	55473
581	77052	55339
582	77282	55277
583	77402	55135
584	77506	54983
585	77615	54834
586	77723	54684
587	77838	54539
588	77959	54399
589	78074	54255
590	78196	54115
591	78463	54076
592	78620	53960
593	78746	53823
594	78855	53674
595	79014	53560
596	79139	53422
597	79255	53278
598	79364	53130
599	79504	53003
600	79760	52952
601	79890	52817
602	80005	52673
603	80137	52540
604	80258	52400
605	80379	52260
606	80492	52114
607	80603	51967
608	80725	51828
609	80976	51771
610	81100	51633
611	81208	51485
612	81318	51337
613	81425	51189
614	81558	51057
615	81673	50913
