iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
200	0.8978190676	0.3385253194	0.8978190676	0.8978190676	0.858290913	0.858290913	0.9411638955	0.9411638955
201	0.8978292396	0.3379747028	0.8978292396	0.8978292396	0.8583095052	0.8583095052	0.9411638955	0.9411638955
202	0.8978394118	0.3372717808	0.8978394118	0.8978394118	0.8583280983	0.8583280983	0.9411638955	0.9411638955
203	0.8978394118	0.3366338467	0.8978394118	0.8978394118	0.8583280983	0.8583280983	0.9411638955	0.9411638955
204	0.8980586375	0.3360157758	0.8980586375	0.8980586375	0.8587684505	0.8587684505	0.9411163895	0.9411163895
205	0.8979920225	0.3355429803	0.8979920225	0.8979920225	0.8586070902	0.8586070902	0.9411638955	0.9411638955
206	0.8979818468	0.3350003623	0.8979818468	0.8979818468	0.8585884851	0.8585884851	0.9411638955	0.9411638955
207	0.8979818468	0.3345035327	0.8979818468	0.8979818468	0.8585884851	0.8585884851	0.9411638955	0.9411638955
208	0.8979818468	0.3338618356	0.8979818468	0.8979818468	0.8585884851	0.8585884851	0.9411638955	0.9411638955
209	0.8980586375	0.3332436259	0.8980586375	0.8980586375	0.8587684505	0.8587684505	0.9411163895	0.9411163895
210	0.8980484598	0.3327117223	0.8980484598	0.8980484598	0.8587498374	0.8587498374	0.9411163895	0.9411163895
211	0.8980688154	0.3321931886	0.8980688154	0.8980688154	0.8587870643	0.8587870643	0.9411163895	0.9411163895
212	0.8980641944	0.3316189424	0.8980641944	0.8980641944	0.8588181739	0.8588181739	0.9410688836	0.9410688836
213	0.8980540161	0.3310567265	0.8980540161	0.8980540161	0.8587995578	0.8587995578	0.9410688836	0.9410688836
214	0.8982428296	0.3305070266	0.8982428296	0.8982428296	0.8591845587	0.8591845587	0.9410213777	0.9410213777
215	0.8982993197	0.3299655728	0.8982993197	0.8982993197	0.8593275488	0.8593275488	0.9409738717	0.9409738717
216	0.8981919175	0.3293748365	0.8981919175	0.8981919175	0.8590914019	0.8590914019	0.9410213777	0.9410213777
217	0.898370619	0.3288340145	0.898370619	0.898370619	0.8594580522	0.8594580522	0.9409738717	0.9409738717
218	0.8983196898	0.3283452162	0.8983196898	0.8983196898	0.8593648314	0.8593648314	0.9409738717	0.9409738717
219	0.8982993197	0.3278838202	0.8982993197	0.8982993197	0.8593275488	0.8593275488	0.9409738717	0.9409738717
220	0.9026249715	0.3275071728	0.9026249715	0.9026249715	0.8687170475	0.8687170475	0.9392874109	0.9392874109
221	0.9027750825	0.3269341417	0.9027750825	0.9027750825	0.8690358454	0.8690358454	0.939239905	0.939239905
222	0.9027132535	0.3264964624	0.9027132535	0.9027132535	0.8689212649	0.8689212649	0.939239905	0.939239905
223	0.9029790247	0.3260115065	0.9029790247	0.9029790247	0.8694342444	0.8694342444	0.939216152	0.939216152
224	0.9029790247	0.3255683629	0.9029790247	0.9029790247	0.8694342444	0.8694342444	0.939216152	0.939216152
225	0.9029215997	0.3251431724	0.9029215997	0.9029215997	0.8692870804	0.8692870804	0.939263658	0.939263658
226	0.9029893352	0.3246664715	0.9029893352	0.9029893352	0.8694533621	0.8694533621	0.939216152	0.939216152
