iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
63	0.883243612	0.4932306405	0.883243612	0.883243612	0.8305165105	0.8305165105	0.9431195566	0.9431195566
64	0.883243612	0.4911740926	0.883243612	0.883243612	0.8305165105	0.8305165105	0.9431195566	0.9431195566
65	0.883243612	0.4891093095	0.883243612	0.883243612	0.8305165105	0.8305165105	0.9431195566	0.9431195566
66	0.883243612	0.487084219	0.883243612	0.883243612	0.8305165105	0.8305165105	0.9431195566	0.9431195566
67	0.883243612	0.4850972983	0.883243612	0.883243612	0.8305165105	0.8305165105	0.9431195566	0.9431195566
68	0.8832305137	0.4831389952	0.8832305137	0.8832305137	0.8304933486	0.8304933486	0.9431195566	0.9431195566
69	0.8832305137	0.4812074018	0.8832305137	0.8832305137	0.8304933486	0.8304933486	0.9431195566	0.9431195566
70	0.8832305137	0.4790827971	0.8832305137	0.8832305137	0.8304933486	0.8304933486	0.9431195566	0.9431195566
71	0.8832305137	0.4771836771	0.8832305137	0.8832305137	0.8304933486	0.8304933486	0.9431195566	0.9431195566
72	0.8832470749	0.4753227314	0.8832470749	0.8832470749	0.8304980757	0.8304980757	0.9431512272	0.9431512272
73	0.8832243427	0.4733653677	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
74	0.8832243427	0.4715261235	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
75	0.8832243427	0.4698741075	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
76	0.8832077822	0.468115006	0.8832077822	0.8832077822	0.8304285993	0.8304285993	0.9431512272	0.9431512272
77	0.8832077822	0.4663699073	0.8832077822	0.8832077822	0.8304285993	0.8304285993	0.9431512272	0.9431512272
78	0.8832077822	0.4648240278	0.8832077822	0.8832077822	0.8304285993	0.8304285993	0.9431512272	0.9431512272
79	0.8832077822	0.4631239627	0.8832077822	0.8832077822	0.8304285993	0.8304285993	0.9431512272	0.9431512272
80	0.8832243427	0.4613875369	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
81	0.8832243427	0.4595873821	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
82	0.8832243427	0.4579316606	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
83	0.8832243427	0.4561721837	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
84	0.8832243427	0.4545781818	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
85	0.8832243427	0.4529250037	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
86	0.8832243427	0.4512136632	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
87	0.8832243427	0.449806828	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
88	0.8832243427	0.4484256985	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
89	0.8832243427	0.4468646351	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
90	0.8832243427	0.445165061	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
91	0.8832243427	0.4437501097	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
92	0.8832243427	0.4422380308	0.8832243427	0.8832243427	0.8304333278	0.8304333278	0.9431828979	0.9431828979
93	0.8832147094	0.440793368	0.8832147094	0.8832147094	0.8303917468	0.8303917468	0.9432145685	0.9432145685
94	0.8832147094	0.4390983065	0.8832147094	0.8832147094	0.8303917468	0.8303917468	0.9432145685	0.9432145685
95	0.8832147094	0.4377000233	0.8832147094	0.8832147094	0.8303917468	0.8303917468	0.9432145685	0.9432145685
96	0.8832050769	0.4361420693	0.8832050769	0.8832050769	0.8303501729	0.8303501729	0.9432462391	0.9432462391
97	0.8832050769	0.4347733801	0.8832050769	0.8832050769	0.8303501729	0.8303501729	0.9432462391	0.9432462391
98	0.8831919815	0.4333935262	0.8831919815	0.8831919815	0.8303270233	0.8303270233	0.9432462391	0.9432462391
99	0.8831919815	0.4319223315	0.8831919815	0.8831919815	0.8303270233	0.8303270233	0.9432462391	0.9432462391
100	0.8832050769	0.4306284897	0.8832050769	0.8832050769	0.8303501729	0.8303501729	0.9432462391	0.9432462391
101	0.8832016133	0.429309787	0.8832016133	0.8832016133	0.8303685942	0.8303685942	0.9432145685	0.9432145685
102	0.8831788865	0.4279019939	0.8831788865	0.8831788865	0.8303038751	0.8303038751	0.9432462391	0.9432462391
103	0.8831788865	0.4264334997	0.8831788865	0.8831788865	0.8303038751	0.8303038751	0.9432462391	0.9432462391
104	0.8831788865	0.4251560523	0.8831788865	0.8831788865	0.8303038751	0.8303038751	0.9432462391	0.9432462391
105	0.8831788865	0.4239539711	0.8831788865	0.8831788865	0.8303038751	0.8303038751	0.9432462391	0.9432462391
106	0.8830356481	0.4226237741	0.8830356481	0.8830356481	0.829952633	0.829952633	0.9433729216	0.9433729216
107	0.8830522041	0.4212742907	0.8830522041	0.8830522041	0.8299573709	0.8299573709	0.9434045922	0.9434045922
108	0.8830522041	0.4199427976	0.8830522041	0.8830522041	0.8299573709	0.8299573709	0.9434045922	0.9434045922
109	0.8830356481	0.4186700434	0.8830356481	0.8830356481	0.829952633	0.829952633	0.9433729216	0.9433729216
110	0.8830356481	0.4174128313	0.8830356481	0.8830356481	0.829952633	0.829952633	0.9433729216	0.9433729216
111	0.8830260272	0.4159776791	0.8830260272	0.8830260272	0.8299111247	0.8299111247	0.9434045922	0.9434045922
112	0.8830260272	0.4145520701	0.8830260272	0.8830260272	0.8299111247	0.8299111247	0.9434045922	0.9434045922
113	0.8830260272	0.4132269661	0.8830260272	0.8830260272	0.8299111247	0.8299111247	0.9434045922	0.9434045922
114	0.8830425825	0.4120134992	0.8830425825	0.8830425825	0.8299158634	0.8299158634	0.9434362629	0.9434362629
115	0.8830425825	0.4107015282	0.8830425825	0.8830425825	0.8299158634	0.8299158634	0.9434362629	0.9434362629
116	0.8830425825	0.4093508546	0.8830425825	0.8830425825	0.8299158634	0.8299158634	0.9434362629	0.9434362629
117	0.8830425825	0.4080496961	0.8830425825	0.8830425825	0.8299158634	0.8299158634	0.9434362629	0.9434362629
118	0.8830425825	0.4068380654	0.8830425825	0.8830425825	0.8299158634	0.8299158634	0.9434362629	0.9434362629
119	0.8830591374	0.4054860185	0.8830591374	0.8830591374	0.8299206018	0.8299206018	0.9434679335	0.9434679335
120	0.8830922457	0.4041026973	0.8830922457	0.8830922457	0.8299300777	0.8299300777	0.9435312747	0.9435312747
121	0.8832947874	0.4027470857	0.8832947874	0.8832947874	0.8303369847	0.8303369847	0.9434679335	0.9434679335
122	0.8837746921	0.4016012787	0.8837746921	0.8837746921	0.8304740155	0.8304740155	0.9443863816	0.9443863816
123	0.8832947874	0.400523123	0.8832947874	0.8832947874	0.8303369847	0.8303369847	0.9434679335	0.9434679335
124	0.8864251912	0.3994170557	0.8864251912	0.8864251912	0.8360609718	0.8360609718	0.9432462391	0.9432462391
125	0.8875410665	0.3982134288	0.8875410665	0.8875410665	0.836331036	0.836331036	0.9454315123	0.9454315123
126	0.8903083306	0.3969795407	0.8903083306	0.8903083306	0.8418616466	0.8418616466	0.9446714173	0.9446714173
127	0.890424246	0.3959128877	0.890424246	0.890424246	0.8418928833	0.8418928833	0.9448931116	0.9448931116
128	0.8904375336	0.3948003991	0.8904375336	0.8904375336	0.8419166408	0.8419166408	0.9448931116	0.9448931116
129	0.8904906877	0.3936533441	0.8904906877	0.8904906877	0.842011684	0.842011684	0.9448931116	0.9448931116
130	0.8904906877	0.392438455	0.8904906877	0.8904906877	0.842011684	0.842011684	0.9448931116	0.9448931116
131	0.8908762448	0.3913279327	0.8908762448	0.8908762448	0.8427013897	0.8427013897	0.9448931116	0.9448931116
132	0.8909028472	0.3900974092	0.8909028472	0.8909028472	0.8427489972	0.8427489972	0.9448931116	0.9448931116
133	0.890633395	0.3890143296	0.890633395	0.890633395	0.8421914251	0.8421914251	0.9449881235	0.9449881235
134	0.890620103	0.3879672691	0.890620103	0.890620103	0.8421676545	0.8421676545	0.9449881235	0.9449881235
135	0.8905802292	0.3869359524	0.8905802292	0.8905802292	0.8420963509	0.8420963509	0.9449881235	0.9449881235
136	0.8905802292	0.385870727	0.8905802292	0.8905802292	0.8420963509	0.8420963509	0.9449881235	0.9449881235
137	0.8903508772	0.3848327159	0.8903508772	0.8903508772	0.8416109654	0.8416109654	0.9450831354	0.9450831354
138	0.8903707019	0.3838043622	0.8903707019	0.8903707019	0.8415961647	0.8415961647	0.9451464766	0.9451464766
139	0.8903210407	0.382860641	0.8903210407	0.8903210407	0.8415827622	0.8415827622	0.9450514648	0.9450514648
140	0.8903541486	0.3818907042	0.8903541486	0.8903541486	0.8415916975	0.8415916975	0.945114806	0.945114806
141	0.8903210407	0.3809599979	0.8903210407	0.8903210407	0.8415827622	0.8415827622	0.9450514648	0.9450514648
142	0.8907229419	0.3800244016	0.8907229419	0.8907229419	0.8422761015	0.8422761015	0.9450831354	0.9450831354
143	0.8907229419	0.3790016653	0.8907229419	0.8907229419	0.8422761015	0.8422761015	0.9450831354	0.9450831354
144	0.8907530413	0.3781538021	0.8907530413	0.8907530413	0.8424054207	0.8424054207	0.9449881235	0.9449881235
145	0.8907332219	0.3772747545	0.8907332219	0.8907332219	0.8424203066	0.8424203066	0.9449247823	0.9449247823
146	0.8907031238	0.3764249367	0.8907031238	0.8907031238	0.8422909727	0.8422909727	0.9450197941	0.9450197941
147	0.8907362357	0.3756795017	0.8907362357	0.8907362357	0.8422998758	0.8422998758	0.9450831354	0.9450831354
148	0.8949940602	0.3748630414	0.8949940602	0.8949940602	0.8520586383	0.8520586383	0.9424861441	0.9424861441
149	0.8950542097	0.3741089539	0.8950542097	0.8950542097	0.8521159022	0.8521159022	0.9425494854	0.9425494854
150	0.8951072084	0.3733190948	0.8951072084	0.8951072084	0.8521084424	0.8521084424	0.9426761679	0.9426761679
151	0.8950937495	0.372393846	0.8950937495	0.8950937495	0.852084049	0.852084049	0.9426761679	0.9426761679
152	0.8907570554	0.3715257133	0.8907570554	0.8907570554	0.8426896454	0.8426896454	0.9446397466	0.9446397466
153	0.8907271913	0.3706638071	0.8907271913	0.8907271913	0.8426613929	0.8426613929	0.944608076	0.944608076
154	0.8914270317	0.3699097824	0.8914270317	0.8914270317	0.845208357	0.845208357	0.9429928741	0.9429928741
155	0.8918456738	0.3692126097	0.8918456738	0.8918456738	0.8471885776	0.8471885776	0.9414726841	0.9414726841
156	0.8922605916	0.3684667752	0.8922605916	0.8922605916	0.8479377032	0.8479377032	0.9414726841	0.9414726841
157	0.8918221636	0.3677304811	0.8918221636	0.8918221636	0.8471205084	0.8471205084	0.9415043547	0.9415043547
158	0.8918221636	0.3669597714	0.8918221636	0.8918221636	0.8471205084	0.8471205084	0.9415043547	0.9415043547
159	0.8922402797	0.3659933915	0.8922402797	0.8922402797	0.8478496464	0.8478496464	0.9415360253	0.9415360253
160	0.8922504352	0.3652798563	0.8922504352	0.8922504352	0.847893671	0.847893671	0.9415043547	0.9415043547
161	0.8922605916	0.3644417476	0.8922605916	0.8922605916	0.8479377032	0.8479377032	0.9414726841	0.9414726841
162	0.8922472011	0.3636808895	0.8922472011	0.8922472011	0.8479135172	0.8479135172	0.9414726841	0.9414726841
163	0.8922605916	0.3630865879	0.8922605916	0.8922605916	0.8479377032	0.8479377032	0.9414726841	0.9414726841
164	0.8922472011	0.3622547971	0.8922472011	0.8922472011	0.8479135172	0.8479135172	0.9414726841	0.9414726841
165	0.89232755	0.3614997047	0.89232755	0.89232755	0.848058654	0.848058654	0.9414726841	0.9414726841
166	0.8923441745	0.3605317737	0.8923441745	0.8923441745	0.8480629885	0.8480629885	0.9415043547	0.9415043547
167	0.8923741914	0.3596216883	0.8923741914	0.8923741914	0.8480915159	0.8480915159	0.9415360253	0.9415360253
168	0.8927799135	0.3587860298	0.8927799135	0.8927799135	0.8489019619	0.8489019619	0.9414410135	0.9414410135
169	0.8928501704	0.3580828701	0.8928501704	0.8928501704	0.8490032558	0.8490032558	0.9414726841	0.9414726841
170	0.8930928949	0.3572176025	0.8930928949	0.8930928949	0.848464981	0.848464981	0.9426761679	0.9426761679
171	0.8934349953	0.3564899054	0.8934349953	0.8934349953	0.8491341189	0.8491341189	0.9426128266	0.9426128266
172	0.8936847638	0.3558502873	0.8936847638	0.8936847638	0.849842902	0.849842902	0.9422961203	0.9422961203
173	0.8936981858	0.3551128266	0.8936981858	0.8936981858	0.849867177	0.849867177	0.9422961203	0.9422961203
174	0.8936815704	0.3543284892	0.8936815704	0.8936815704	0.8498628885	0.8498628885	0.9422644497	0.9422644497
175	0.8933021105	0.3535925452	0.8933021105	0.8933021105	0.8490996775	0.8490996775	0.9423594616	0.9423594616
176	0.8933021105	0.3529970718	0.8933021105	0.8933021105	0.8490996775	0.8490996775	0.9423594616	0.9423594616
177	0.8932688844	0.3522511802	0.8932688844	0.8932688844	0.8490910648	0.8490910648	0.9422961203	0.9422961203
178	0.8932854977	0.3516526843	0.8932854977	0.8932854977	0.8490953713	0.8490953713	0.942327791	0.942327791
179	0.8932644975	0.3510096342	0.8932644975	0.8932644975	0.8489032148	0.8489032148	0.9425178147	0.9425178147
180	0.8932726809	0.3503434451	0.8932726809	0.8932726809	0.8491750871	0.8491750871	0.9422011085	0.9422011085
181	0.8936604703	0.3496832831	0.8936604703	0.8936604703	0.8496702167	0.8496702167	0.9424544735	0.9424544735
182	0.893325128	0.3489105146	0.893325128	0.893325128	0.8490641406	0.8490641406	0.9424544735	0.9424544735
183	0.897708031	0.3482012413	0.897708031	0.897708031	0.8588330585	0.8588330585	0.9402692003	0.9402692003
184	0.8936956424	0.3474143291	0.8936956424	0.8936956424	0.8499914281	0.8499914281	0.9421377672	0.9421377672
185	0.8937058735	0.3467023398	0.8937058735	0.8937058735	0.8500357194	0.8500357194	0.9421060966	0.9421060966
186	0.8972188269	0.3459940561	0.8972188269	0.8972188269	0.8569122564	0.8569122564	0.9415043547	0.9415043547
187	0.8976254176	0.3452807153	0.8976254176	0.8976254176	0.8585762202	0.8585762202	0.9403958828	0.9403958828
188	0.8979400466	0.3445681415	0.8979400466	0.8979400466	0.8593636916	0.8593636916	0.9401425178	0.9401425178
189	0.8977061376	0.3438651796	0.8977061376	0.8977061376	0.8589617455	0.8589617455	0.9401108472	0.9401108472
190	0.8978011675	0.3432009468	0.8978011675	0.8978011675	0.8591357703	0.8591357703	0.9401108472	0.9401108472
191	0.897884502	0.3425478827	0.897884502	0.897884502	0.8591561523	0.8591561523	0.9402692003	0.9402692003
192	0.8941657399	0.3419586976	0.8941657399	0.8941657399	0.850842319	0.850842319	0.9421377672	0.9421377672
193	0.8940851166	0.3412912171	0.8940851166	0.8940851166	0.850696331	0.850696331	0.9421377672	0.9421377672
194	0.8973979715	0.3408275896	0.8973979715	0.8973979715	0.8572128831	0.8572128831	0.9415360253	0.9415360253
195	0.8941657399	0.3400926313	0.8941657399	0.8941657399	0.850842319	0.850842319	0.9421377672	0.9421377672
196	0.8943001443	0.3394533611	0.8943001443	0.8943001443	0.8510857437	0.8510857437	0.9421377672	0.9421377672
197	0.8983055976	0.3388017036	0.8983055976	0.8983055976	0.8599275887	0.8599275887	0.9402692003	0.9402692003
198	0.8982889302	0.338173484	0.8982889302	0.8982889302	0.8599235315	0.8599235315	0.9402375297	0.9402375297
199	0.8942431986	0.3376432296	0.8942431986	0.8942431986	0.8510084394	0.8510084394	0.9421060966	0.9421060966
200	0.8980252215	0.3371948007	0.8980252215	0.8980252215	0.8592551868	0.8592551868	0.9404592241	0.9404592241
201	0.9012457943	0.3366324895	0.9012457943	0.9012457943	0.8641555497	0.8641555497	0.9416627078	0.9416627078
202	0.8977295014	0.3361755283	0.8977295014	0.8977295014	0.8571881302	0.8571881302	0.9422961203	0.9422961203
203	0.8976753307	0.3357681823	0.8976753307	0.8976753307	0.8570893588	0.8570893588	0.9422961203	0.9422961203
204	0.8976753307	0.335183772	0.8976753307	0.8976753307	0.8570893588	0.8570893588	0.9422961203	0.9422961203
205	0.9012794858	0.3347497002	0.9012794858	0.9012794858	0.8644043153	0.8644043153	0.9414410135	0.9414410135
206	0.897758998	0.3341829866	0.897758998	0.897758998	0.8574517152	0.8574517152	0.9420427553	0.9420427553
207	0.8977454502	0.3337162141	0.8977454502	0.8977454502	0.8574269984	0.8574269984	0.9420427553	0.9420427553
208	0.8977214426	0.3332910954	0.8977214426	0.8977214426	0.8573569679	0.8573569679	0.942074426	0.942074426
209	0.8977349892	0.3327984722	0.8977349892	0.8977349892	0.8573816798	0.8573816798	0.942074426	0.942074426
210	0.8977152688	0.3322588309	0.8977152688	0.8977152688	0.8573981724	0.8573981724	0.9420110847	0.9420110847
211	0.8976881753	0.3316741433	0.8976881753	0.8976881753	0.8573487447	0.8573487447	0.9420110847	0.9420110847
212	0.8973423029	0.3311673005	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
213	0.8973558381	0.3306341854	0.8973558381	0.8973558381	0.8566902828	0.8566902828	0.942074426	0.942074426
214	0.8973423029	0.3301372378	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
215	0.8973423029	0.3295486211	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
216	0.8973423029	0.3289393545	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
217	0.8973423029	0.3282653087	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
218	0.8973423029	0.3277541716	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
219	0.897339206	0.3271271454	0.897339206	0.897339206	0.8566861554	0.8566861554	0.9420427553	0.9420427553
220	0.8973361088	0.3266517576	0.8973361088	0.8973361088	0.8567067024	0.8567067024	0.9420110847	0.9420110847
221	0.8973423029	0.3261677194	0.8973423029	0.8973423029	0.8566656107	0.8566656107	0.942074426	0.942074426
222	0.8977152688	0.3257371526	0.8977152688	0.8977152688	0.8573981724	0.8573981724	0.9420110847	0.9420110847
223	0.8973724698	0.3252542748	0.8973724698	0.8973724698	0.85669441	0.85669441	0.9421060966	0.9421060966
224	0.8973662775	0.3247556593	0.8973662775	0.8973662775	0.8567355051	0.8567355051	0.9420427553	0.9420427553
225	0.8977694606	0.3242532806	0.8977694606	0.8977694606	0.857497045	0.857497045	0.9420110847	0.9420110847
226	0.8977121816	0.3238136733	0.8977121816	0.8977121816	0.8574187783	0.8574187783	0.9419794141	0.9419794141
227	0.9013038205	0.3233945832	0.9013038205	0.9013038205	0.8644757889	0.8644757889	0.9414093428	0.9414093428
228	0.8979425483	0.3230043704	0.8979425483	0.8979425483	0.8578391786	0.8578391786	0.9419794141	0.9419794141
229	0.9017606222	0.3225665178	0.9017606222	0.9017606222	0.8664973434	0.8664973434	0.9400158353	0.9400158353
230	0.9017713366	0.3221722856	0.9017713366	0.9017713366	0.8665440425	0.8665440425	0.9399841647	0.9399841647
231	0.9017713366	0.3217840585	0.9017713366	0.9017713366	0.8665440425	0.8665440425	0.9399841647	0.9399841647
232	0.9017713366	0.3213436042	0.9017713366	0.9017713366	0.8665440425	0.8665440425	0.9399841647	0.9399841647
233	0.9017850361	0.3210499662	0.9017850361	0.9017850361	0.8665693431	0.8665693431	0.9399841647	0.9399841647
234	0.9017850361	0.3206383809	0.9017850361	0.9017850361	0.8665693431	0.8665693431	0.9399841647	0.9399841647
235	0.901798736	0.3202776635	0.901798736	0.901798736	0.8665946451	0.8665946451	0.9399841647	0.9399841647
236	0.901798736	0.3198306551	0.901798736	0.901798736	0.8665946451	0.8665946451	0.9399841647	0.9399841647
237	0.9017880201	0.3194563771	0.9017880201	0.9017880201	0.8665479388	0.8665479388	0.9400158353	0.9400158353
238	0.9017773052	0.3190165973	0.9017773052	0.9017773052	0.8665012407	0.8665012407	0.9400475059	0.9400475059
239	0.9017773052	0.3186296797	0.9017773052	0.9017773052	0.8665012407	0.8665012407	0.9400475059	0.9400475059
240	0.902042429	0.3181404965	0.902042429	0.902042429	0.8670717812	0.8670717812	0.9399524941	0.9399524941
241	0.902083555	0.3176976866	0.902083555	0.902083555	0.8671477824	0.8671477824	0.9399524941	0.9399524941
