iter	Passed	Remaining
418	51348	71202
419	51465	71071
420	51581	70940
421	51704	70817
422	51826	70694
423	51941	70561
424	52140	70542
425	52256	70411
426	52365	70270
427	52503	70168
428	52653	70082
429	52796	69985
430	52949	69902
431	53102	69819
432	53291	69784
433	53414	69660
434	53537	69537
435	53671	69427
436	53792	69302
437	53902	69163
438	54021	69034
439	54132	68896
440	54291	68818
441	54467	68762
442	54581	68627
443	54690	68485
444	54794	68338
445	54908	68205
446	55027	68076
447	55130	67928
448	55236	67784
449	55344	67642
450	55546	67616
451	55662	67485
452	55777	67351
453	55885	67210
454	55998	67074
455	56124	66955
456	56254	66840
457	56372	66711
458	56526	66625
459	56713	66576
460	56830	66446
461	56949	66317
462	57068	66189
463	57186	66060
464	57307	65934
465	57424	65803
466	57533	65664
467	57651	65535
468	57855	65503
469	57957	65356
470	58070	65221
471	58176	65079
472	58310	64967
473	58437	64848
474	58558	64722
475	58670	64587
476	58794	64464
477	59059	64496
478	59197	64387
479	59325	64268
480	59444	64140
481	59562	64011
482	59696	63899
483	59816	63771
484	60041	63755
485	60154	63619
486	60262	63479
487	60373	63343
488	60494	63215
489	60617	63091
490	60727	62953
491	60833	62811
492	60938	62668
493	61050	62533
494	61240	62477
495	61345	62334
496	61473	62215
497	61593	62087
498	61723	61970
499	61836	61836
500	61948	61701
501	62073	61578
502	62213	61470
503	62431	61440
504	62545	61307
505	62670	61184
506	62788	61054
507	62910	60928
508	63014	60786
509	63127	60651
510	63239	60517
511	63440	60466
512	63564	60343
513	63700	60230
514	63821	60104
515	63927	59963
516	64051	59839
517	64179	59718
518	64300	59592
519	64427	59471
520	64628	59418
521	64737	59280
522	64858	59153
523	64967	59016
524	65088	58889
525	65208	58761
526	65321	58627
527	65452	58510
528	65578	58388
529	65783	58336
530	65911	58215
531	66028	58085
532	66158	57966
533	66269	57830
534	66376	57692
535	66490	57559
536	66595	57418
537	66699	57277
538	66895	57214
539	67009	57081
540	67124	56950
541	67289	56861
542	67408	56732
543	67530	56606
544	67638	56468
545	67756	56339
546	67881	56216
547	68126	56191
548	68250	56067
549	68368	55937
550	68486	55808
551	68624	55695
552	68730	55556
553	68837	55417
554	68942	55278
555	69052	55142
556	69863	55564
557	69976	55429
558	70088	55293
559	70211	55165
560	70323	55030
561	70447	54904
562	70547	54758
563	70670	54631
564	70799	54508
565	70996	54439
566	71153	54337
567	71270	54206
568	71380	54068
569	71498	53937
570	71616	53806
571	71749	53686
572	71890	53573
573	72032	53459
574	72225	53384
575	72350	53258
576	72467	53125
577	72579	52990
578	72692	52855
579	72801	52718
580	72918	52586
581	73040	52458
582	73175	52340
583	73360	52257
584	73468	52118
585	73567	51973
586	73686	51843
587	73805	51714
588	73921	51581
589	74054	51461
590	74191	51344
591	74331	51228
592	74534	51155
593	74653	51025
594	74774	50896
595	74887	50762
596	75011	50635
597	75118	50497
598	75237	50367
599	75336	50224
600	75475	50107
601	75589	49974
602	75710	49845
603	75828	49715
604	75943	49582
605	76060	49451
606	76178	49321
607	76288	49185
608	76407	49056
609	76530	48929
610	76737	48855
611	76855	48725
612	76990	48605
613	77102	48471
614	77218	48340
615	77332	48207
616	77440	48070
617	77555	47938
618	77764	47864
619	77948	47774
620	78104	47667
621	78245	47551
622	78369	47424
623	78459	47276
624	78595	47157
625	78717	47029
626	78943	46963
627	79053	46827
628	79187	46706
629	79295	46570
630	79418	46442
631	79536	46312
632	79644	46176
633	79773	46052
634	79881	45916
635	80090	45837
636	80207	45707
637	80320	45573
638	80438	45443
639	80583	45328
640	80700	45197
641	80803	45058
642	80909	44921
643	81037	44797
644	81263	44726
645	81380	44595
646	81507	44469
647	81613	44333
648	81739	44207
649	81847	44071
650	81979	43949
651	82082	43810
652	82187	43673
653	82400	43594
654	82518	43464
655	82628	43329
656	82735	43193
657	82858	43066
658	82971	42933
659	83070	42794
660	83184	42662
661	83302	42532
662	83510	42447
663	83636	42321
664	83751	42190
665	83865	42058
666	83979	41926
667	84097	41797
668	84214	41666
669	84331	41536
670	84453	41408
671	84673	41328
672	84776	41191
673	84897	41063
674	85013	40932
675	85140	40807
676	85292	40693
677	85423	40569
678	85525	40432
679	85685	40322
680	85863	40220
681	85985	40092
682	86109	39965
683	86238	39841
684	86356	39711
685	86454	39572
686	86564	39439
687	86670	39304
688	86791	39175
689	86969	39073
690	87077	38939
691	87192	38808
692	87303	38675
693	87412	38542
694	87523	38409
695	87649	38283
696	87752	38147
697	87854	38011
698	88070	37924
699	88196	37798
700	88308	37666
701	88432	37539
702	88536	37404
703	88651	37273
704	88750	37136
705	88873	37009
706	88982	36876
707	89101	36748
708	89299	36651
709	89415	36521
710	89538	36394
711	89644	36260
712	89759	36130
713	89874	36000
714	89964	35859
715	90088	35733
716	90197	35601
717	90428	35516
718	90536	35383
719	90643	35250
720	90750	35116
721	90861	34985
722	90992	34861
723	91112	34733
724	91238	34607
725	91342	34473
726	91571	34386
727	91685	34256
728	91795	34124
729	91915	33996
730	92029	33865
731	92142	33735
732	92243	33600
733	92340	33463
734	92448	33331
735	92569	33204
736	92805	33117
737	93026	33025
738	93162	32903
739	93274	32772
740	93388	32642
741	93497	32509
742	93605	32377
743	93712	32245
744	93932	32151
745	94061	32026
746	94184	31899
747	94321	31776
748	94433	31645
749	94542	31514
750	94659	31385
751	94767	31253
752	94898	31128
753	95122	31034
754	95262	30913
755	95383	30785
756	95488	30652
757	95594	30519
758	95714	30391
759	95809	30255
760	95907	30120
761	96001	29984
762	96211	29884
763	96328	29755
764	96437	29624
765	96538	29490
766	96644	29358
767	96771	29233
768	96888	29104
769	97008	28976
770	97123	28847
771	97282	28731
772	97467	28622
773	97582	28493
774	97695	28363
775	97806	28232
776	97915	28101
777	98026	27971
778	98139	27841
779	98255	27713
780	98382	27587
781	98590	27484
782	98712	27357
783	98827	27227
784	98950	27101
785	99080	26975
786	99259	26864
787	99375	26735
788	99489	26606
789	99708	26504
790	99800	26369
791	99921	26241
792	100042	26114
793	100154	25984
794	100275	25857
795	100396	25729
796	100504	25599
797	100619	25470
798	100828	25364
799	100943	25235
800	101070	25109
801	101184	24980
802	101302	24852
803	101428	24726
804	101563	24602
805	101685	24475
806	101800	24346
807	102013	24240
808	102132	24112
809	102236	23981
810	102379	23858
811	102487	23728
812	102607	23600
813	102711	23469
814	102809	23337
815	102914	23206
816	103052	23082
817	103331	22990
818	103519	22877
819	103642	22750
820	103771	22624
821	103884	22495
822	103988	22364
823	104094	22233
824	104271	22118
825	104443	22001
826	104564	21873
827	104688	21746
828	104794	21616
829	104909	21487
830	105008	21355
831	105128	21227
832	105244	21099
833	105364	20971
834	105587	20864
835	105702	20735
836	105819	20607
837	105925	20477
838	106056	20351
839	106175	20223
840	106289	20095
841	106408	19967
842	106520	19838
843	106752	19731
844	106868	19603
845	106972	19472
846	107091	19344
847	107219	19218
848	107336	19090
849	107435	18959
850	107533	18827
851	107639	18697
852	107861	18588
853	107970	18458
854	108086	18330
855	108194	18200
856	108307	18072
857	108422	17944
858	108529	17814
859	108640	17685
860	108773	17560
861	108945	17441
862	109136	17325
863	109256	17197
864	109375	17070
865	109503	16943
866	109623	16816
867	109745	16689
868	109851	16559
869	109964	16431
870	110206	16322
871	110318	16193
872	110458	16068
873	110564	15939
874	110691	15813
875	110806	15684
876	110922	15556
877	111031	15428
878	111163	15302
879	111393	15190
880	111511	15062
881	111626	14934
882	111755	14807
883	111870	14679
884	111968	14549
885	112065	14419
886	112185	14291
887	112298	14163
888	112514	14048
889	112661	13924
890	112797	13798
891	112913	13671
892	113035	13544
893	113147	13415
894	113310	13293
895	113420	13164
896	113650	13050
897	113767	12922
898	113878	12793
899	113995	12666
900	114104	12537
901	114227	12410
902	114338	12282
903	114458	12154
904	114572	12026
905	114789	11909
906	114904	11781
907	115035	11655
908	115139	11526
909	115257	11399
910	115381	11272
911	115504	11145
912	115623	11017
913	115732	10889
914	115860	10762
915	116074	10644
916	116191	10516
917	116309	10389
918	116427	10261
919	116542	10134
920	116653	10006
921	116774	9878
922	116892	9751
923	117020	9625
924	117262	9507
925	117441	9385
926	117559	9257
927	117657	9128
928	117774	9001
929	117885	8873
930	117995	8745
931	118125	8618
932	118361	8499
933	118483	8372
934	118632	8247
935	118767	8120
936	118970	7999
937	119103	7872
938	119242	7746
939	119369	7619
940	119603	7499
941	119730	7371
942	119855	7244
943	119993	7118
944	120145	6992
945	120279	6865
946	120400	6738
947	120550	6612
948	120774	6490
949	120935	6365
950	121069	6238
951	121188	6110
952	121329	5983
953	121450	5856
954	121566	5728
955	121675	5600
956	121900	5477
957	122013	5349
958	122119	5220
959	122239	5093
960	122351	4965
961	122473	4837
962	122590	4710
963	122693	4581
964	122816	4454
965	122944	4327
966	123160	4203
967	123283	4075
968	123394	3947
969	123510	3819
970	123629	3692
971	123743	3564
972	123854	3436
973	123968	3309
974	124064	3181
975	124280	3056
976	124384	2928
977	124493	2800
978	124598	2672
979	124708	2545
980	124829	2417
981	124942	2290
982	125043	2162
983	125151	2034
984	125285	1907
985	125493	1781
986	125615	1654
987	125730	1527
988	125843	1399
989	125954	1272
990	126060	1144
991	126175	1017
992	126294	890
993	126412	763
994	126630	636
995	126843	509
996	126965	382
997	127062	254
998	127213	127
999	127304	0
